,pos: 0,pos: 1,pos: 2,pos: 3,pos: 4,pos: 5,pos: 6,pos: 7,pos: 8,Best Move
625,2,1,1,1,1,2,2,0,0,7
626,2,1,1,1,1,2,2,2,0,8
627,0,0,0,0,0,0,0,0,0,0
628,1,0,0,0,0,0,0,0,0,4
629,1,0,0,0,2,0,0,0,0,6
630,1,0,0,0,2,0,1,0,0,3
631,1,0,0,2,2,0,1,0,0,5
632,1,0,0,2,2,1,1,0,0,1
633,1,2,0,2,2,1,1,0,0,7
634,1,2,0,2,2,1,1,1,0,8
635,1,2,0,2,2,1,1,1,2,2
636,0,0,0,0,0,0,0,0,0,0
637,1,0,0,0,0,0,0,0,0,4
638,1,0,0,0,2,0,0,0,0,6
639,1,0,0,0,2,0,1,0,0,3
640,1,0,0,2,2,0,1,0,0,1
641,1,1,0,2,2,0,1,0,0,2
642,1,1,2,2,2,0,1,0,0,5
643,1,1,2,2,2,1,1,0,0,8
644,1,1,2,2,2,1,1,0,2,7
645,0,0,0,0,0,0,0,0,0,1
646,0,1,0,0,0,0,0,0,0,4
647,0,1,0,0,2,0,0,0,0,0
648,1,1,0,0,2,0,0,0,0,2
649,1,1,2,0,2,0,0,0,0,6
650,1,1,2,0,2,0,1,0,0,3
651,1,1,2,2,2,0,1,0,0,5
652,1,1,2,2,2,1,1,0,0,8
653,1,1,2,2,2,1,1,0,2,7
654,0,0,0,0,0,0,0,0,0,4
655,0,0,0,0,1,0,0,0,0,0
656,2,0,0,0,1,0,0,0,0,1
657,2,1,0,0,1,0,0,0,0,7
658,2,1,0,0,1,0,0,2,0,6
659,2,1,0,0,1,0,1,2,0,2
660,2,1,2,0,1,0,1,2,0,5
661,2,1,2,0,1,1,1,2,0,3
662,2,1,2,2,1,1,1,2,0,8
663,0,0,0,0,0,0,0,0,0,2
664,0,0,1,0,0,0,0,0,0,0
665,2,0,1,0,0,0,0,0,0,4
666,2,0,1,0,1,0,0,0,0,6
667,2,0,1,0,1,0,2,0,0,3
668,2,0,1,1,1,0,2,0,0,5
669,2,0,1,1,1,2,2,0,0,1
670,2,1,1,1,1,2,2,0,0,7
671,2,1,1,1,1,2,2,2,0,8
672,0,0,0,0,0,0,0,0,0,0
673,1,0,0,0,0,0,0,0,0,4
674,1,0,0,0,2,0,0,0,0,7
675,1,0,0,0,2,0,0,1,0,2
676,1,0,2,0,2,0,0,1,0,6
677,1,0,2,0,2,0,1,1,0,3
678,1,0,2,2,2,0,1,1,0,5
679,1,0,2,2,2,1,1,1,0,8
680,1,0,2,2,2,1,1,1,2,1
681,0,0,0,0,0,0,0,0,0,2
682,0,0,1,0,0,0,0,0,0,0
683,2,0,1,0,0,0,0,0,0,3
684,2,0,1,1,0,0,0,0,0,4
685,2,0,1,1,2,0,0,0,0,8
686,2,0,1,1,2,0,0,0,1,7
687,2,0,1,1,2,0,0,2,1,1
688,2,1,1,1,2,0,0,2,1,5
689,2,1,1,1,2,2,0,2,1,6
690,0,0,0,0,0,0,0,0,0,4
691,0,0,0,0,1,0,0,0,0,0
692,2,0,0,0,1,0,0,0,0,6
693,2,0,0,0,1,0,1,0,0,2
694,2,0,2,0,1,0,1,0,0,1
695,2,1,2,0,1,0,1,0,0,7
696,2,1,2,0,1,0,1,2,0,3
697,2,1,2,1,1,0,1,2,0,5
698,2,1,2,1,1,2,1,2,0,8
699,0,0,0,0,0,0,0,0,0,4
700,0,0,0,0,1,0,0,0,0,0
701,2,0,0,0,1,0,0,0,0,3
702,2,0,0,1,1,0,0,0,0,5
703,2,0,0,1,1,2,0,0,0,1
704,2,1,0,1,1,2,0,0,0,7
705,2,1,0,1,1,2,0,2,0,6
706,2,1,0,1,1,2,1,2,0,2
707,2,1,2,1,1,2,1,2,0,8
708,0,0,0,0,0,0,0,0,0,4
709,0,0,0,0,1,0,0,0,0,0
710,2,0,0,0,1,0,0,0,0,3
711,2,0,0,1,1,0,0,0,0,2
712,2,0,2,1,1,0,0,0,0,1
713,2,1,2,1,1,0,0,0,0,7
714,2,1,2,1,1,0,0,2,0,5
715,0,0,0,0,0,0,0,0,0,4
716,0,0,0,0,1,0,0,0,0,0
717,2,0,0,0,1,0,0,0,0,7
718,2,0,0,0,1,0,0,1,0,1
719,2,2,0,0,1,0,0,1,0,2
720,2,2,1,0,1,0,0,1,0,6
721,2,2,1,0,1,0,2,1,0,3
722,2,2,1,1,1,0,2,1,0,5
723,2,2,1,1,1,2,2,1,0,8
724,0,0,0,0,0,0,0,0,0,1
725,0,1,0,0,0,0,0,0,0,4
726,0,1,0,0,2,0,0,0,0,0
727,1,1,0,0,2,0,0,0,0,2
728,1,1,2,0,2,0,0,0,0,6
729,1,1,2,0,2,0,1,0,0,3
730,1,1,2,2,2,0,1,0,0,5
731,1,1,2,2,2,1,1,0,0,7
732,1,1,2,2,2,1,1,2,0,8
733,0,0,0,0,0,0,0,0,0,4
734,0,0,0,0,1,0,0,0,0,0
735,2,0,0,0,1,0,0,0,0,6
736,2,0,0,0,1,0,1,0,0,2
737,2,0,2,0,1,0,1,0,0,1
738,2,1,2,0,1,0,1,0,0,7
739,2,1,2,0,1,0,1,2,0,3
740,2,1,2,1,1,0,1,2,0,5
741,2,1,2,1,1,2,1,2,0,8
742,0,0,0,0,0,0,0,0,0,3
743,0,0,0,1,0,0,0,0,0,4
744,0,0,0,1,2,0,0,0,0,0
745,1,0,0,1,2,0,0,0,0,6
746,1,0,0,1,2,0,2,0,0,2
747,1,0,1,1,2,0,2,0,0,1
748,1,2,1,1,2,0,2,0,0,7
749,1,2,1,1,2,0,2,1,0,5
750,1,2,1,1,2,2,2,1,0,8
751,0,0,0,0,0,0,0,0,0,6
752,0,0,0,0,0,0,1,0,0,0
753,2,0,0,0,0,0,1,0,0,2
754,2,0,1,0,0,0,1,0,0,4
755,2,0,1,0,2,0,1,0,0,8
756,2,0,1,0,2,0,1,0,1,7
757,2,0,1,0,2,0,1,2,1,1
758,2,1,1,0,2,0,1,2,1,5
759,2,1,1,0,2,2,1,2,1,3
760,0,0,0,0,0,0,0,0,0,2
761,0,0,1,0,0,0,0,0,0,0
762,2,0,1,0,0,0,0,0,0,4
763,2,0,1,0,1,0,0,0,0,6
764,2,0,1,0,1,0,2,0,0,3
765,2,0,1,1,1,0,2,0,0,5
766,2,0,1,1,1,2,2,0,0,1
767,2,1,1,1,1,2,2,0,0,7
768,2,1,1,1,1,2,2,2,0,8
769,0,0,0,0,0,0,0,0,0,0
770,1,0,0,0,0,0,0,0,0,4
771,1,0,0,0,2,0,0,0,0,1
772,1,1,0,0,2,0,0,0,0,2
773,1,1,2,0,2,0,0,0,0,6
774,1,1,2,0,2,0,1,0,0,3
775,1,1,2,2,2,0,1,0,0,5
776,1,1,2,2,2,1,1,0,0,8
777,1,1,2,2,2,1,1,0,2,7
778,0,0,0,0,0,0,0,0,0,3
779,0,0,0,1,0,0,0,0,0,4
780,0,0,0,1,2,0,0,0,0,0
781,1,0,0,1,2,0,0,0,0,6
782,1,0,0,1,2,0,2,0,0,2
783,1,0,1,1,2,0,2,0,0,1
784,1,2,1,1,2,0,2,0,0,7
785,1,2,1,1,2,0,2,1,0,8
786,1,2,1,1,2,0,2,1,2,5
787,0,0,0,0,0,0,0,0,0,4
788,0,0,0,0,1,0,0,0,0,0
789,2,0,0,0,1,0,0,0,0,3
790,2,0,0,1,1,0,0,0,0,5
791,2,0,0,1,1,2,0,0,0,7
792,2,0,0,1,1,2,0,1,0,1
793,2,2,0,1,1,2,0,1,0,2
794,2,2,1,1,1,2,0,1,0,6
795,2,2,1,1,1,2,2,1,0,8
796,0,0,0,0,0,0,0,0,0,0
797,1,0,0,0,0,0,0,0,0,4
798,1,0,0,0,2,0,0,0,0,2
799,1,0,1,0,2,0,0,0,0,1
800,1,2,1,0,2,0,0,0,0,3
801,1,2,1,1,2,0,0,0,0,6
802,1,2,1,1,2,0,2,0,0,7
803,1,2,1,1,2,0,2,1,0,8
804,1,2,1,1,2,0,2,1,2,5
805,0,0,0,0,0,0,0,0,0,4
806,0,0,0,0,1,0,0,0,0,0
807,2,0,0,0,1,0,0,0,0,2
808,2,0,1,0,1,0,0,0,0,6
809,2,0,1,0,1,0,2,0,0,3
810,2,0,1,1,1,0,2,0,0,5
811,2,0,1,1,1,2,2,0,0,7
812,2,0,1,1,1,2,2,1,0,1
813,2,2,1,1,1,2,2,1,0,8
814,0,0,0,0,0,0,0,0,0,2
815,0,0,1,0,0,0,0,0,0,0
816,2,0,1,0,0,0,0,0,0,4
817,2,0,1,0,1,0,0,0,0,6
818,2,0,1,0,1,0,2,0,0,3
819,2,0,1,1,1,0,2,0,0,5
820,2,0,1,1,1,2,2,0,0,7
821,2,0,1,1,1,2,2,1,0,1
822,2,2,1,1,1,2,2,1,0,8
823,0,0,0,0,0,0,0,0,0,0
824,1,0,0,0,0,0,0,0,0,4
825,1,0,0,0,2,0,0,0,0,6
826,1,0,0,0,2,0,1,0,0,3
827,1,0,0,2,2,0,1,0,0,5
828,1,0,0,2,2,1,1,0,0,1
829,1,2,0,2,2,1,1,0,0,7
830,1,2,0,2,2,1,1,1,0,8
831,1,2,0,2,2,1,1,1,2,2
832,0,0,0,0,0,0,0,0,0,1
833,0,1,0,0,0,0,0,0,0,4
834,0,1,0,0,2,0,0,0,0,2
835,0,1,1,0,2,0,0,0,0,0
836,2,1,1,0,2,0,0,0,0,8
837,2,1,1,0,2,0,0,0,1,3
838,2,1,1,2,2,0,0,0,1,5
839,0,0,0,0,0,0,0,0,0,1
840,0,1,0,0,0,0,0,0,0,0
841,2,1,0,0,0,0,0,0,0,3
842,2,1,0,1,0,0,0,0,0,4
843,2,1,0,1,2,0,0,0,0,8
844,2,1,0,1,2,0,0,0,1,2
845,2,1,2,1,2,0,0,0,1,6
846,2,1,2,1,2,0,1,0,1,7
847,2,1,2,1,2,0,1,2,1,5
848,0,0,0,0,0,0,0,0,0,0
849,1,0,0,0,0,0,0,0,0,4
850,1,0,0,0,2,0,0,0,0,1
851,1,1,0,0,2,0,0,0,0,2
852,1,1,2,0,2,0,0,0,0,6
853,1,1,2,0,2,0,1,0,0,3
854,1,1,2,2,2,0,1,0,0,5
855,1,1,2,2,2,1,1,0,0,7
856,1,1,2,2,2,1,1,2,0,8
857,0,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,4
859,1,0,0,0,2,0,0,0,0,6
860,1,0,0,0,2,0,1,0,0,3
861,1,0,0,2,2,0,1,0,0,1
862,1,1,0,2,2,0,1,0,0,2
863,1,1,2,2,2,0,1,0,0,5
864,1,1,2,2,2,1,1,0,0,7
865,1,1,2,2,2,1,1,2,0,8
866,0,0,0,0,0,0,0,0,0,2
867,0,0,1,0,0,0,0,0,0,0
868,2,0,1,0,0,0,0,0,0,4
869,2,0,1,0,1,0,0,0,0,6
870,2,0,1,0,1,0,2,0,0,3
871,2,0,1,1,1,0,2,0,0,5
872,2,0,1,1,1,2,2,0,0,7
873,2,0,1,1,1,2,2,1,0,1
874,2,2,1,1,1,2,2,1,0,8
875,0,0,0,0,0,0,0,0,0,0
876,1,0,0,0,0,0,0,0,0,4
877,1,0,0,0,2,0,0,0,0,7
878,1,0,0,0,2,0,0,1,0,2
879,1,0,2,0,2,0,0,1,0,6
880,1,0,2,0,2,0,1,1,0,3
881,1,0,2,2,2,0,1,1,0,5
882,1,0,2,2,2,1,1,1,0,8
883,1,0,2,2,2,1,1,1,2,1
884,0,0,0,0,0,0,0,0,0,0
885,1,0,0,0,0,0,0,0,0,4
886,1,0,0,0,2,0,0,0,0,6
887,1,0,0,0,2,0,1,0,0,3
888,1,0,0,2,2,0,1,0,0,1
889,1,1,0,2,2,0,1,0,0,2
890,1,1,2,2,2,0,1,0,0,5
891,1,1,2,2,2,1,1,0,0,7
892,1,1,2,2,2,1,1,2,0,8
893,0,0,0,0,0,0,0,0,0,4
894,0,0,0,0,1,0,0,0,0,0
895,2,0,0,0,1,0,0,0,0,1
896,2,1,0,0,1,0,0,0,0,3
897,2,1,0,2,1,0,0,0,0,6
898,2,1,0,2,1,0,1,0,0,7
899,2,1,0,2,1,0,1,2,0,2
900,0,0,0,0,0,0,0,0,0,8
901,0,0,0,0,0,0,0,0,1,0
902,2,0,0,0,0,0,0,0,1,3
903,2,0,0,1,0,0,0,0,1,2
904,2,0,2,1,0,0,0,0,1,1
905,2,1,2,1,0,0,0,0,1,4
906,2,1,2,1,2,0,0,0,1,6
907,2,1,2,1,2,0,1,0,1,7
908,2,1,2,1,2,0,1,2,1,5
909,0,0,0,0,0,0,0,0,0,8
910,0,0,0,0,0,0,0,0,1,4
911,0,0,0,0,2,0,0,0,1,2
912,0,0,1,0,2,0,0,0,1,1
913,0,2,1,0,2,0,0,0,1,3
914,0,2,1,1,2,0,0,0,1,7
915,0,0,0,0,0,0,0,0,0,0
916,1,0,0,0,0,0,0,0,0,4
917,1,0,0,0,2,0,0,0,0,2
918,1,0,1,0,2,0,0,0,0,1
919,1,2,1,0,2,0,0,0,0,3
920,1,2,1,1,2,0,0,0,0,6
921,1,2,1,1,2,0,2,0,0,7
922,1,2,1,1,2,0,2,1,0,8
923,1,2,1,1,2,0,2,1,2,5
924,0,0,0,0,0,0,0,0,0,0
925,1,0,0,0,0,0,0,0,0,4
926,1,0,0,0,2,0,0,0,0,2
927,1,0,1,0,2,0,0,0,0,1
928,1,2,1,0,2,0,0,0,0,7
929,1,2,1,0,2,0,0,1,0,5
930,1,2,1,0,2,2,0,1,0,3
931,1,2,1,1,2,2,0,1,0,6
932,1,2,1,1,2,2,2,1,0,8
933,0,0,0,0,0,0,0,0,0,0
934,1,0,0,0,0,0,0,0,0,4
935,1,0,0,0,2,0,0,0,0,2
936,1,0,1,0,2,0,0,0,0,1
937,1,2,1,0,2,0,0,0,0,3
938,1,2,1,1,2,0,0,0,0,6
939,1,2,1,1,2,0,2,0,0,7
940,1,2,1,1,2,0,2,1,0,5
941,1,2,1,1,2,2,2,1,0,8
942,0,0,0,0,0,0,0,0,0,2
943,0,0,1,0,0,0,0,0,0,0
944,2,0,1,0,0,0,0,0,0,6
945,2,0,1,0,0,0,1,0,0,4
946,2,0,1,0,2,0,1,0,0,8
947,2,0,1,0,2,0,1,0,1,5
948,2,0,1,0,2,2,1,0,1,3
949,2,0,1,1,2,2,1,0,1,7
950,2,0,1,1,2,2,1,2,1,1
951,0,0,0,0,0,0,0,0,0,3
952,0,0,0,1,0,0,0,0,0,4
953,0,0,0,1,2,0,0,0,0,6
954,0,0,0,1,2,0,1,0,0,0
955,2,0,0,1,2,0,1,0,0,8
956,2,0,0,1,2,0,1,0,1,1
957,2,2,0,1,2,0,1,0,1,2
958,2,2,1,1,2,0,1,0,1,7
959,0,0,0,0,0,0,0,0,0,2
960,0,0,1,0,0,0,0,0,0,4
961,0,0,1,0,2,0,0,0,0,3
962,0,0,1,1,2,0,0,0,0,0
963,2,0,1,1,2,0,0,0,0,8
964,2,0,1,1,2,0,0,0,1,7
965,2,0,1,1,2,0,0,2,1,1
966,2,1,1,1,2,0,0,2,1,5
967,2,1,1,1,2,2,0,2,1,6
968,0,0,0,0,0,0,0,0,0,0
969,1,0,0,0,0,0,0,0,0,4
970,1,0,0,0,2,0,0,0,0,2
971,1,0,1,0,2,0,0,0,0,1
972,1,2,1,0,2,0,0,0,0,7
973,1,2,1,0,2,0,0,1,0,3
974,1,2,1,2,2,0,0,1,0,5
975,1,2,1,2,2,1,0,1,0,8
976,1,2,1,2,2,1,0,1,2,6
977,0,0,0,0,0,0,0,0,0,0
978,1,0,0,0,0,0,0,0,0,4
979,1,0,0,0,2,0,0,0,0,2
980,1,0,1,0,2,0,0,0,0,1
981,1,2,1,0,2,0,0,0,0,3
982,1,2,1,1,2,0,0,0,0,6
983,1,2,1,1,2,0,2,0,0,7
984,1,2,1,1,2,0,2,1,0,5
985,1,2,1,1,2,2,2,1,0,8
986,0,0,0,0,0,0,0,0,0,4
987,0,0,0,0,1,0,0,0,0,0
988,2,0,0,0,1,0,0,0,0,2
989,2,0,1,0,1,0,0,0,0,6
990,2,0,1,0,1,0,2,0,0,3
991,2,0,1,1,1,0,2,0,0,5
992,2,0,1,1,1,2,2,0,0,1
993,2,1,1,1,1,2,2,0,0,7
994,2,1,1,1,1,2,2,2,0,8
995,0,0,0,0,0,0,0,0,0,6
996,0,0,0,0,0,0,1,0,0,0
997,2,0,0,0,0,0,1,0,0,4
998,2,0,0,0,1,0,1,0,0,2
999,2,0,2,0,1,0,1,0,0,1
1000,2,1,2,0,1,0,1,0,0,7
1001,2,1,2,0,1,0,1,2,0,3
1002,2,1,2,1,1,0,1,2,0,5
1003,2,1,2,1,1,2,1,2,0,8
1004,0,0,0,0,0,0,0,0,0,0
1005,1,0,0,0,0,0,0,0,0,4
1006,1,0,0,0,2,0,0,0,0,6
1007,1,0,0,0,2,0,1,0,0,3
1008,1,0,0,2,2,0,1,0,0,1
1009,1,1,0,2,2,0,1,0,0,2
1010,1,1,2,2,2,0,1,0,0,5
1011,1,1,2,2,2,1,1,0,0,8
1012,1,1,2,2,2,1,1,0,2,7
1013,0,0,0,0,0,0,0,0,0,5
1014,0,0,0,0,0,1,0,0,0,0
1015,2,0,0,0,0,1,0,0,0,1
1016,2,1,0,0,0,1,0,0,0,4
1017,2,1,0,0,2,1,0,0,0,8
1018,2,1,0,0,2,1,0,0,1,6
1019,2,1,0,0,2,1,2,0,1,2
1020,0,0,0,0,0,0,0,0,0,6
1021,0,0,0,0,0,0,1,0,0,4
1022,0,0,0,0,2,0,1,0,0,8
1023,0,0,0,0,2,0,1,0,1,3
1024,0,0,0,2,2,0,1,0,1,5
1025,0,0,0,2,2,1,1,0,1,7
1026,0,0,0,2,2,1,1,2,1,1
1027,0,1,0,2,2,1,1,2,1,2
1028,0,1,2,2,2,1,1,2,1,0
1029,0,0,0,0,0,0,0,0,0,4
1030,0,0,0,0,1,0,0,0,0,0
1031,2,0,0,0,1,0,0,0,0,2
1032,2,0,1,0,1,0,0,0,0,6
1033,2,0,1,0,1,0,2,0,0,3
1034,2,0,1,1,1,0,2,0,0,5
1035,2,0,1,1,1,2,2,0,0,1
1036,2,1,1,1,1,2,2,0,0,7
1037,2,1,1,1,1,2,2,2,0,8
1038,0,0,0,0,0,0,0,0,0,3
1039,0,0,0,1,0,0,0,0,0,4
1040,0,0,0,1,2,0,0,0,0,6
1041,0,0,0,1,2,0,1,0,0,0
1042,2,0,0,1,2,0,1,0,0,8
1043,2,0,0,1,2,0,1,0,1,1
1044,2,2,0,1,2,0,1,0,1,2
1045,2,2,1,1,2,0,1,0,1,7
1046,0,0,0,0,0,0,0,0,0,0
1047,1,0,0,0,0,0,0,0,0,4
1048,1,0,0,0,2,0,0,0,0,2
1049,1,0,1,0,2,0,0,0,0,1
1050,1,2,1,0,2,0,0,0,0,3
1051,1,2,1,1,2,0,0,0,0,6
1052,1,2,1,1,2,0,2,0,0,7
1053,1,2,1,1,2,0,2,1,0,5
1054,1,2,1,1,2,2,2,1,0,8
1055,0,0,0,0,0,0,0,0,0,2
1056,0,0,1,0,0,0,0,0,0,4
1057,0,0,1,0,2,0,0,0,0,0
1058,1,0,1,0,2,0,0,0,0,1
1059,1,2,1,0,2,0,0,0,0,3
1060,1,2,1,1,2,0,0,0,0,6
1061,1,2,1,1,2,0,2,0,0,7
1062,1,2,1,1,2,0,2,1,0,8
1063,1,2,1,1,2,0,2,1,2,5
1064,0,0,0,0,0,0,0,0,0,4
1065,0,0,0,0,1,0,0,0,0,0
1066,2,0,0,0,1,0,0,0,0,7
1067,2,0,0,0,1,0,0,1,0,1
1068,2,2,0,0,1,0,0,1,0,2
1069,2,2,1,0,1,0,0,1,0,6
1070,2,2,1,0,1,0,2,1,0,3
1071,2,2,1,1,1,0,2,1,0,5
1072,2,2,1,1,1,2,2,1,0,8
1073,0,0,0,0,0,0,0,0,0,0
1074,1,0,0,0,0,0,0,0,0,4
1075,1,0,0,0,2,0,0,0,0,3
1076,1,0,0,1,2,0,0,0,0,6
1077,1,0,0,1,2,0,2,0,0,2
1078,1,0,1,1,2,0,2,0,0,1
1079,1,2,1,1,2,0,2,0,0,7
1080,1,2,1,1,2,0,2,1,0,5
1081,1,2,1,1,2,2,2,1,0,8
1082,0,0,0,0,0,0,0,0,0,0
1083,1,0,0,0,0,0,0,0,0,4
1084,1,0,0,0,2,0,0,0,0,6
1085,1,0,0,0,2,0,1,0,0,3
1086,1,0,0,2,2,0,1,0,0,5
1087,1,0,0,2,2,1,1,0,0,1
1088,1,2,0,2,2,1,1,0,0,7
1089,1,2,0,2,2,1,1,1,0,8
1090,1,2,0,2,2,1,1,1,2,2
1091,0,0,0,0,0,0,0,0,0,4
1092,0,0,0,0,1,0,0,0,0,0
1093,2,0,0,0,1,0,0,0,0,8
1094,2,0,0,0,1,0,0,0,1,2
1095,2,0,2,0,1,0,0,0,1,1
1096,2,1,2,0,1,0,0,0,1,3
1097,2,1,2,2,1,0,0,0,1,6
1098,2,1,2,2,1,0,1,0,1,7
1099,2,1,2,2,1,0,1,2,1,5
1100,0,0,0,0,0,0,0,0,0,4
1101,0,0,0,0,1,0,0,0,0,0
1102,2,0,0,0,1,0,0,0,0,5
1103,2,0,0,0,1,1,0,0,0,3
1104,2,0,0,2,1,1,0,0,0,6
1105,2,0,0,2,1,1,1,0,0,2
1106,2,0,2,2,1,1,1,0,0,1
1107,2,1,2,2,1,1,1,0,0,7
1108,2,1,2,2,1,1,1,2,0,8
1109,0,0,0,0,0,0,0,0,0,0
1110,1,0,0,0,0,0,0,0,0,4
1111,1,0,0,0,2,0,0,0,0,3
1112,1,0,0,1,2,0,0,0,0,6
1113,1,0,0,1,2,0,2,0,0,2
1114,1,0,1,1,2,0,2,0,0,1
1115,1,2,1,1,2,0,2,0,0,7
1116,1,2,1,1,2,0,2,1,0,5
1117,1,2,1,1,2,2,2,1,0,8
1118,0,0,0,0,0,0,0,0,0,0
1119,1,0,0,0,0,0,0,0,0,4
1120,1,0,0,0,2,0,0,0,0,2
1121,1,0,1,0,2,0,0,0,0,1
1122,1,2,1,0,2,0,0,0,0,3
1123,1,2,1,1,2,0,0,0,0,6
1124,1,2,1,1,2,0,2,0,0,7
1125,1,2,1,1,2,0,2,1,0,5
1126,1,2,1,1,2,2,2,1,0,8
1127,0,0,0,0,0,0,0,0,0,6
1128,0,0,0,0,0,0,1,0,0,0
1129,2,0,0,0,0,0,1,0,0,4
1130,2,0,0,0,1,0,1,0,0,2
1131,2,0,2,0,1,0,1,0,0,1
1132,2,1,2,0,1,0,1,0,0,7
1133,2,1,2,0,1,0,1,2,0,5
1134,2,1,2,0,1,1,1,2,0,3
1135,2,1,2,2,1,1,1,2,0,8
1136,0,0,0,0,0,0,0,0,0,1
1137,0,1,0,0,0,0,0,0,0,4
1138,0,1,0,0,2,0,0,0,0,8
1139,0,1,0,0,2,0,0,0,1,3
1140,0,1,0,2,2,0,0,0,1,2
1141,0,1,1,2,2,0,0,0,1,0
1142,2,1,1,2,2,0,0,0,1,5
1143,0,0,0,0,0,0,0,0,0,6
1144,0,0,0,0,0,0,1,0,0,4
1145,0,0,0,0,2,0,1,0,0,7
1146,0,0,0,0,2,0,1,1,0,3
1147,0,0,0,2,2,0,1,1,0,0
1148,1,0,0,2,2,0,1,1,0,5
1149,0,0,0,0,0,0,0,0,0,1
1150,0,1,0,0,0,0,0,0,0,0
1151,2,1,0,0,0,0,0,0,0,4
1152,2,1,0,0,1,0,0,0,0,7
1153,2,1,0,0,1,0,0,2,0,6
1154,2,1,0,0,1,0,1,2,0,2
1155,2,1,2,0,1,0,1,2,0,5
1156,2,1,2,0,1,1,1,2,0,3
1157,2,1,2,2,1,1,1,2,0,8
1158,0,0,0,0,0,0,0,0,0,3
1159,0,0,0,1,0,0,0,0,0,4
1160,0,0,0,1,2,0,0,0,0,0
1161,1,0,0,1,2,0,0,0,0,6
1162,1,0,0,1,2,0,2,0,0,2
1163,1,0,1,1,2,0,2,0,0,1
1164,1,2,1,1,2,0,2,0,0,7
1165,1,2,1,1,2,0,2,1,0,8
1166,1,2,1,1,2,0,2,1,2,5
1167,0,0,0,0,0,0,0,0,0,4
1168,0,0,0,0,1,0,0,0,0,0
1169,2,0,0,0,1,0,0,0,0,1
1170,2,1,0,0,1,0,0,0,0,6
1171,2,1,0,0,1,0,2,0,0,3
1172,2,1,0,1,1,0,2,0,0,7
1173,2,1,0,1,1,0,2,2,0,5
1174,0,0,0,0,0,0,0,0,0,5
1175,0,0,0,0,0,1,0,0,0,0
1176,2,0,0,0,0,1,0,0,0,4
1177,2,0,0,0,1,1,0,0,0,3
1178,2,0,0,2,1,1,0,0,0,6
1179,2,0,0,2,1,1,1,0,0,2
1180,2,0,2,2,1,1,1,0,0,1
1181,2,1,2,2,1,1,1,0,0,7
1182,2,1,2,2,1,1,1,2,0,8
1183,0,0,0,0,0,0,0,0,0,4
1184,0,0,0,0,1,0,0,0,0,0
1185,2,0,0,0,1,0,0,0,0,6
1186,2,0,0,0,1,0,1,0,0,2
1187,2,0,2,0,1,0,1,0,0,1
1188,2,1,2,0,1,0,1,0,0,7
1189,2,1,2,0,1,0,1,2,0,3
1190,2,1,2,1,1,0,1,2,0,5
1191,2,1,2,1,1,2,1,2,0,8
1192,0,0,0,0,0,0,0,0,0,2
1193,0,0,1,0,0,0,0,0,0,0
1194,2,0,1,0,0,0,0,0,0,6
1195,2,0,1,0,0,0,1,0,0,4
1196,2,0,1,0,2,0,1,0,0,8
1197,2,0,1,0,2,0,1,0,1,5
1198,2,0,1,0,2,2,1,0,1,3
1199,2,0,1,1,2,2,1,0,1,7
1200,2,0,1,1,2,2,1,2,1,1
1201,0,0,0,0,0,0,0,0,0,0
1202,1,0,0,0,0,0,0,0,0,4
1203,1,0,0,0,2,0,0,0,0,6
1204,1,0,0,0,2,0,1,0,0,3
1205,1,0,0,2,2,0,1,0,0,5
1206,1,0,0,2,2,1,1,0,0,1
1207,1,2,0,2,2,1,1,0,0,7
1208,1,2,0,2,2,1,1,1,0,8
1209,1,2,0,2,2,1,1,1,2,2
1210,0,0,0,0,0,0,0,0,0,0
1211,1,0,0,0,0,0,0,0,0,4
1212,1,0,0,0,2,0,0,0,0,2
1213,1,0,1,0,2,0,0,0,0,1
1214,1,2,1,0,2,0,0,0,0,3
1215,1,2,1,1,2,0,0,0,0,6
1216,1,2,1,1,2,0,2,0,0,7
1217,1,2,1,1,2,0,2,1,0,8
1218,1,2,1,1,2,0,2,1,2,5
1219,0,0,0,0,0,0,0,0,0,6
1220,0,0,0,0,0,0,1,0,0,0
1221,2,0,0,0,0,0,1,0,0,4
1222,2,0,0,0,1,0,1,0,0,2
1223,2,0,2,0,1,0,1,0,0,1
1224,2,1,2,0,1,0,1,0,0,7
1225,2,1,2,0,1,0,1,2,0,5
1226,2,1,2,0,1,1,1,2,0,3
1227,2,1,2,2,1,1,1,2,0,8
1228,0,0,0,0,0,0,0,0,0,4
1229,0,0,0,0,1,0,0,0,0,0
1230,2,0,0,0,1,0,0,0,0,3
1231,2,0,0,1,1,0,0,0,0,5
1232,2,0,0,1,1,2,0,0,0,1
1233,2,1,0,1,1,2,0,0,0,7
1234,2,1,0,1,1,2,0,2,0,6
1235,2,1,0,1,1,2,1,2,0,2
1236,2,1,2,1,1,2,1,2,0,8
1237,0,0,0,0,0,0,0,0,0,4
1238,0,0,0,0,1,0,0,0,0,0
1239,2,0,0,0,1,0,0,0,0,2
1240,2,0,1,0,1,0,0,0,0,6
1241,2,0,1,0,1,0,2,0,0,3
1242,2,0,1,1,1,0,2,0,0,5
1243,2,0,1,1,1,2,2,0,0,7
1244,2,0,1,1,1,2,2,1,0,1
1245,2,2,1,1,1,2,2,1,0,8
1246,0,0,0,0,0,0,0,0,0,1
